ID,BillingType,Status,Category,DateAdd,MrrTotal,Quantity,ServicesStartDate,ServicesStatus,ServiceName,Price,Locations
10117,recurring,blocked,person,2021-10-01,26000,1,2021-02-05,hidden,Business 30,109000,MDY - APN - Chan Mya Thar Si
10118,recurring,blocked,person,2021-10-01,0,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Aung Myay Thar San
10119,recurring,active,person,2021-10-01,75000,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
10120,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Aung Myay Thar San
10121,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
10122,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
10123,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 25,42000,MDY - APN - Chan Aye Thar San
10125,recurring,active,person,2021-10-01,22285.7142,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
10126,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
10127,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10128,recurring,blocked,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
10129,recurring,active,person,2021-10-01,19500,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
10130,recurring,active,person,2021-10-01,19500,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
10131,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10132,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Aung Myay Thar San
10133,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10134,recurring,blocked,person,2021-10-01,0,1,2021-02-05,hidden,FTTH 25,42000,MDY - APN - Chan Aye Thar San
10135,recurring,active,person,2021-10-01,22285.7142,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
10136,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 25,42000,MDY - APN - Pyi Gyi Ta Gon
10137,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
10138,recurring,active,person,2021-10-01,0,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Aung Myay Thar San
10139,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
10140,recurring,blocked,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10141,recurring,blocked,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10142,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10143,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Aung Myay Thar San
10144,recurring,active,person,2021-10-01,0,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
10145,recurring,active,person,2021-10-01,33600,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
10146,recurring,active,person,2021-10-01,22285.7142,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
10147,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10148,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
10149,recurring,disabled,person,2021-10-01,0,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
10150,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
10151,recurring,disabled,person,2021-10-01,0,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Chan Mya Thar Si
10152,recurring,active,person,2021-10-01,22285.7142,1,2021-02-05,hidden,FTTH 60,75000,MDY - APN - Chan Mya Thar Si
10153,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Aung Myay Thar San
10154,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Pyi Gyi Ta Gon
10155,recurring,active,person,2021-10-01,19500,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
10156,recurring,disabled,person,2021-10-01,0,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
10157,recurring,active,person,2021-10-01,22285.7142,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
10158,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
10159,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Aung Myay Thar San
10160,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
10161,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
10162,recurring,disabled,person,2021-10-01,0,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Mahar Aung Myay
10163,recurring,active,person,2021-10-01,19500,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Mahar Aung Myay
10164,recurring,active,person,2021-10-01,19500,1,2021-08-01,disabled,FTTH 20,26000,MDY - APN - Mahar Aung Myay
10165,recurring,disabled,person,2021-10-01,0,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
10166,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
10167,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Chan Mya Thar Si
10168,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
10169,recurring,active,person,2021-10-01,19500,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Aung Myay Thar San
10170,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Chan Mya Thar Si
10171,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10172,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Aung Myay Thar San
10173,recurring,blocked,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Aung Myay Thar San
10174,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10175,recurring,blocked,person,2021-10-01,0,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Chan Mya Thar Si
10176,recurring,active,person,2021-10-01,13000,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Mahar Aung Myay
10177,recurring,blocked,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10179,recurring,active,person,2021-10-01,19500,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Aung Myay Thar San
10180,recurring,blocked,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
10181,recurring,active,person,2021-10-01,19500,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
10182,recurring,active,person,2021-10-01,19500,1,2021-07-21,disabled,FTTH 20,26000,MDY - APN - Chan Mya Thar Si
10183,recurring,disabled,person,2021-10-01,0,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10184,recurring,disabled,person,2021-10-01,0,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
10185,recurring,blocked,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
10187,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
10188,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
10190,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Pyi Gyi Ta Gon
10191,recurring,blocked,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10192,recurring,blocked,person,2021-10-01,0,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10193,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10194,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
10195,recurring,active,person,2021-10-01,13000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10197,recurring,blocked,person,2021-10-01,26000,1,2021-11-19,disabled,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10198,recurring,disabled,person,2021-10-01,0,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
10199,recurring,disabled,person,2021-10-01,0,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10200,recurring,blocked,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 60,75000,MDY - APN - Chan Mya Thar Si
10201,recurring,blocked,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
10202,recurring,active,person,2021-10-01,19500,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
10203,recurring,blocked,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Pyi Gyi Ta Gon
10204,recurring,blocked,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 25,42000,MDY - APN - Chan Mya Thar Si
10205,recurring,blocked,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
10206,recurring,active,person,2021-10-01,0,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
10207,recurring,blocked,person,2021-10-01,0,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Pyi Gyi Ta Gon
10208,recurring,disabled,person,2021-10-01,0,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Mahar Aung Myay
10211,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Aung Myay Thar San
10212,recurring,blocked,person,2021-10-01,0,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Chan Mya Thar Si
10213,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Chan Mya Thar Si
10214,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Chan Aye Thar San
10215,recurring,blocked,person,2021-10-01,0,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Aung Myay Thar San
10216,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Mahar Aung Myay
10217,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Aung Myay Thar San
10218,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Mahar Aung Myay
10219,recurring,blocked,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10220,recurring,blocked,person,2021-10-01,0,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Aung Myay Thar San
10221,recurring,active,person,2021-10-01,22285.7142,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Mahar Aung Myay
10222,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Pyi Gyi Ta Gon
10223,recurring,blocked,person,2021-10-01,0,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
10224,recurring,active,person,2021-10-01,0,1,2021-02-05,hidden,FTTH 35,42000,MDY - APN - Chan Aye Thar San
10225,recurring,blocked,person,2021-10-01,0,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Chan Mya Thar Si
10227,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10228,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Chan Mya Thar Si
10229,recurring,blocked,person,2021-10-01,0,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Mahar Aung Myay
10230,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Aung Myay Thar San
10231,recurring,active,person,2021-10-01,19500,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10232,recurring,active,person,2021-10-01,19500,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Pyi Gyi Ta Gon
10233,recurring,disabled,person,2021-10-01,0,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
10234,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Chan Mya Thar Si
10235,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 25,42000,MDY - APN - Chan Aye Thar San
10236,recurring,blocked,person,2021-10-01,0,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Chan Aye Thar San
10237,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 60,75000,MDY - APN - Chan Mya Thar Si
10238,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Chan Mya Thar Si
10239,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Chan Mya Thar Si
10240,recurring,disabled,person,2021-10-01,0,1,2021-02-05,hidden,FTTH 30,42000,MDY - APN - Aung Myay Thar San
10241,recurring,blocked,person,2021-10-01,0,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Chan Aye Thar San
10242,recurring,disabled,person,2021-10-01,0,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Chan Mya Thar Si
10243,recurring,disabled,person,2021-10-01,0,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Mahar Aung Myay
10244,recurring,blocked,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Chan Mya Thar Si
10245,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Chan Aye Thar San
10246,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Chan Aye Thar San
10247,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Chan Mya Thar Si
10248,recurring,blocked,person,2021-10-01,0,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Chan Aye Thar San
10249,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Chan Aye Thar San
10250,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Chan Mya Thar Si
10251,recurring,blocked,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Chan Mya Thar Si
10253,recurring,blocked,person,2021-10-01,0,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Chan Aye Thar San
10254,recurring,blocked,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Chan Mya Thar Si
10255,recurring,active,person,2021-10-01,26000,1,2022-02-01,disabled,FTTH 20,26000,MDY - APN - Chan Mya Thar Si
10256,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Pyi Gyi Ta Gon
10257,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Chan Mya Thar Si
10258,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 20,26000,MDY - APN - Chan Mya Thar Si
10260,recurring,active,person,2021-10-01,22285.7142,1,2021-09-25,stopped,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10261,recurring,active,person,2021-10-01,26000,1,2021-02-05,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10262,recurring,blocked,person,2021-10-01,26000,1,2021-07-01,disabled,FTTH 15,26000,MDY - APN - Mahar Aung Myay
10263,recurring,blocked,person,2021-10-01,26000,1,2021-02-06,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10264,recurring,blocked,person,2021-10-01,0,1,2021-07-01,active,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10265,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 15,26000,MDY - APN - Pyi Gyi Ta Gon
10269,recurring,active,person,2021-10-01,26000,1,2021-08-01,disabled,FTTH 20,26000,MDY - APN - Chan Mya Thar Si
10271,recurring,active,person,2021-10-01,26000,1,2021-07-01,disabled,FTTH 20,26000,MDY - APN - Chan Aye Thar San
10272,recurring,disabled,person,2021-10-01,0,1,2021-05-01,hidden,FTTH 15,26000,MDY - APN - Chan Aye Thar San
10274,recurring,blocked,person,2021-10-01,0,1,2021-02-08,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10275,recurring,active,person,2021-10-01,26000,1,2021-07-01,active,FTTH 15,26000,MDY - APN - Aung Myay Thar San
10276,recurring,active,person,2021-10-01,26000,1,2021-02-08,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10277,recurring,active,person,2021-10-01,26000,1,2021-07-01,active,FTTH 15,26000,MDY - APN - Mahar Aung Myay
10278,recurring,disabled,person,2021-10-01,0,1,2021-07-01,active,FTTH 15,26000,MDY - APN - Aung Myay Thar San
10279,recurring,active,person,2021-10-01,13000,1,2021-02-16,disabled,LK-BI-Global-100,5500,MDY - APN - Chan Aye Thar San
10280,recurring,active,person,2021-10-01,26000,1,2021-02-10,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10282,recurring,active,person,2021-10-01,26000,1,2021-07-01,active,FTTH 15,26000,MDY - APN - Chan Aye Thar San
10284,recurring,blocked,person,2021-10-01,26000,1,2021-12-01,hidden,FTTH 25,42000,MDY - APN - Aung Myay Thar San
10286,recurring,blocked,person,2021-10-01,0,1,2021-07-01,active,FTTH 15,26000,MDY - APN - Aung Myay Thar San
10288,recurring,active,person,2021-10-01,26000,1,2021-02-11,hidden,FTTH 20,26000,MDY - APN - Chan Mya Thar Si
10289,recurring,active,person,2021-10-01,26000,1,2021-07-01,hidden,FTTH 20,26000,MDY - APN - Mahar Aung Myay
10291,recurring,active,person,2021-10-01,26000,1,2021-02-11,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10295,recurring,active,person,2021-10-01,22285.7142,1,2021-11-01,disabled,FTTH 20,26000,MDY - APN - Mahar Aung Myay
10296,recurring,disabled,person,2021-10-01,0,1,2021-05-26,disabled,LK-BI-Global-50,3250,MDY - APN - Aung Myay Thar San
10297,recurring,active,person,2021-10-01,26000,1,2021-05-26,disabled,LK-BI-Global-50,3250,MDY - APN - Pyi Gyi Ta Gon
10298,recurring,blocked,person,2021-10-01,0,1,2021-05-26,disabled,LK-BI-Global-100,5500,MDY - APN - Chan Mya Thar Si
10299,recurring,active,person,2021-10-01,26000,1,2021-04-14,disabled,LK-BI-Global-50,3250,MDY - APN - Chan Mya Thar Si
10300,recurring,disabled,person,2021-10-01,0,1,2021-02-14,stopped,LK-BI-Global-50,3250,MDY - APN - Chan Mya Thar Si
10301,recurring,blocked,person,2021-10-01,0,1,2021-07-01,active,FTTH 15,26000,MDY - APN - Pyi Gyi Ta Gon
10302,recurring,disabled,person,2021-10-01,0,1,2021-02-14,stopped,LK-BI-Global-20,1500,MDY - APN - Pyi Gyi Ta Gon
10303,recurring,blocked,person,2021-10-01,0,1,2021-02-14,stopped,LK-BI-Global-200,8000,MDY - VNT - Aung Myay Thar San
10305,recurring,active,person,2021-10-01,26000,1,2022-03-31,hidden,FTTH 20,26000,MDY - APN - Chan Mya Thar Si
10307,recurring,blocked,person,2021-10-01,0,1,2021-11-01,disabled,FTTH 20,26000,MDY - APN - Chan Mya Thar Si
10308,recurring,disabled,person,2021-10-01,0,1,2021-07-01,active,FTTH 15,26000,MDY - APN - Chan Aye Thar San
10310,recurring,blocked,person,2021-10-01,0,1,2021-07-01,disabled,FTTH 15,26000,MDY - APN - Mahar Aung Myay
10312,recurring,active,person,2021-10-01,56250,1,2021-07-01,active,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10313,recurring,active,person,2021-10-01,26000,1,2021-07-01,active,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10314,recurring,active,person,2021-10-01,19500,1,2021-02-15,stopped,LK-BI-Global-20,1500,MDY - APN - Mahar Aung Myay
10315,recurring,active,person,2021-10-01,19500,1,2021-02-15,disabled,LK-BI-Global-20,1500,MDY - APN - Mahar Aung Myay
10316,recurring,active,person,2021-10-01,26000,1,2021-02-15,disabled,LK-BI-Global-20,1500,MDY - APN - Mahar Aung Myay
10317,recurring,active,person,2021-10-01,26000,1,2021-02-15,stopped,LK-BI-Global-20,1500,MDY - APN - Chan Mya Thar Si
10319,recurring,disabled,person,2021-10-01,0,1,2021-07-01,disabled,FTTH 15,26000,MDY - APN - Mahar Aung Myay
10320,recurring,active,person,2021-10-01,26000,1,2021-07-01,active,FTTH 20,26000,MDY - APN - Chan Aye Thar San
10321,recurring,active,person,2021-10-01,13000,1,2021-07-01,active,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10322,recurring,active,person,2021-10-01,26000,1,2021-07-01,active,FTTH 15,26000,MDY - APN - Mahar Aung Myay
10323,recurring,blocked,person,2021-10-01,26000,1,2021-02-15,hidden,FTTH 20,26000,MDY - APN - Chan Mya Thar Si
10324,recurring,blocked,person,2021-10-01,0,1,2021-07-01,active,FTTH 15,26000,MDY - APN - Mahar Aung Myay
10325,recurring,active,person,2021-10-01,26000,1,2021-07-01,disabled,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10326,recurring,active,person,2021-10-01,26000,1,2021-08-01,active,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
10330,recurring,disabled,person,2021-09-29,0,1,2021-07-01,active,FTTH 15,26000,LAOKAI-FTTH
10331,recurring,disabled,person,2021-10-12,0,1,2021-02-16,hidden,FTTH 20,26000,MIH - Kamayut
10332,recurring,disabled,person,2021-09-29,0,1,2021-07-01,hidden,FTTH 20,26000,PYAY-CITY-FTTH
10333,recurring,disabled,person,2021-09-29,0,1,2021-10-01,disabled,FTTH 20,26000,PYAY-CITY-FTTH
10336,recurring,active,person,2021-09-29,42000,1,2021-06-01,hidden,FTTH 15,26000,MDY - APN - Aung Myay Thar San
10337,recurring,disabled,person,2021-09-29,0,1,2021-08-01,active,FTTH 15,26000,Uni - Mayangone
10338,recurring,active,person,2021-09-29,26000,1,2021-07-01,active,FTTH 15,26000,APN - Dagonseikkan
